,cell,tot_70,fast_70,fast_total,nonfast_70,nonfast_total,jem-version_jem_form,jem-date_patch,jem-time_patch,jem-date_patch_y-m-d,jem-date_patch_y,jem-date_patch_m,jem-date_patch_d,jem-date_acsf,jem-date_blank,jem-date_internal,jem-status_misinformation,jem-id_species,jem-id_slice_specimen,jem-id_cell_specimen,jem-status_patch_tube,jem-id_patched_cell_container,jem-id_rig_user,jem-id_rig_number,jem-status_attempt,jem-cell_attached_status,jem-cell_attached_status_failure,jem-break_in_status,jem-break_in_status_failure,jem-status_success_failure,jem-status_reporter,jem-cell_virus_enhancer,jem-roi_super,jem-roi_major_minor,jem-roi_major,jem-roi_minor,jem-cell_health,jem-health_fill_quality,jem-nucleus_post_patch,jem-nucleus_sucked,jem-res_final_seal,jem-depth,jem-in_bath_resistance,jem-in_bath_clog,jem-cell_attached_dimple,jem-break_in_pressure_max,jem-break_in_zap_max,jem-break_in_zap_use,jem-break_in_reseal,jem-pressure_extraction,jem-pressure_retraction,jem-time_duration_experiment,jem-time_duration_extraction,jem-time_duration_retraction,jem-in_bath_time_start,jem-seal_time_start,jem-cell_attached_time_start,jem-break_in_time_start,jem-break_in_time_end,jem-time_exp_extraction_start,jem-time_exp_extraction_end,jem-time_exp_retraction_end,jem-time_exp_channel_end,jem-virus_enhancer,jem-dic,jem-slice_level_project,jem-project_level_nucleus,jem-project_name,jem-project_icv_injection_fluorescent_roi,jem-project_retrograde_labeling_hemisphere,jem-project_retrograde_labeling_region,jem-project_retrograde_labeling_exp,jem-notes_overall,jem-notes_qc,jem-notes_extraction,jem-notes_failure,jem-time_slice_eval,jem-slice_health,jem-slice_observations,jem-slice_quality_comments,lims-id_species,lims-id_project_code,lims-id_slice_specimen,lims-id_cell_specimen,lims-id_patched_cell_container,lims-cell_reporter,lims-structure,lims-histology_well_name,lims-id_cell_specimen_id,lims-id_slice_genotype,lims-depth,test-jem_lims_specimen_id_congruency,tree_subclass,tree_cluster,tree_class,marker_sum_norm_label,Norm_Marker_Sum.0.4_label,patched_cell_container,cell_name,rna_amplification_pass_fail,Genes.Detected.CPM
169,H23.03.310.11.51.01.02,,,,,,2.1.5,11/08/2023,10:05:34,2023-11-08,2023.0,11.0,8.0,11/07/2023,08/31/2023,07/19/2023,No,Human,H23.03.310.11.51.01,H23.03.310.11.51.01.02,Patch Tube,PCS4_231108_152_A01,kamiliamn,2,3.0,Success,,Success,,SUCCESS,Positive,,Cortical,TCx_L5,TCx,L5,3.0,2.0,nucleus_present,intentionally-surface,1000.0,76.9,3.4,No,No,100.0,Not Applicable,Not Applicable,No,42.0,50.0,16.02,4.67,3.95,11:25:35,,11:27:14,11:28:58,11:29:43,11:45:44,11:50:24,11:54:21,11:57:19,CN1633,,HMBA-UM1,Channel_Recording,None,None,None,None,None,,,,,,,,,Homo Sapiens,hIVSCC-METc,H23.03.310,H23.03.310.11.51.01.02,PCS4_231108_152_A01,positive,MTG,EPhys_231106_03_B01_H,,,76.9,Matching JEM & LIMS Information,Sst,Inh L5-6 SST KLHDC8A,GABAergic,0.8071783926267818,True,PCS4_231108_152_A01,H23.03.310.11.51.01.02,Pass,14423.0
170,H22.26.434.11.52.01.07,,,,,,2.1.4,10/11/2022,09:57:12,2022-10-11,2022.0,10.0,11.0,10/10/2022,08/22/2022,09/09/2022,No,Human,H22.26.434.11.52.01,H22.26.434.11.52.01.07,Patch Tube,PCS4_221011_157_A01,kamiliamn,4,7.0,Success,,Success,,SUCCESS,Positive,,Cortical,FCx_L5,FCx,L5,,3.0,nucleus_present,intentionally-surface,1200.0,63.3,5.8,No,No,40.0,Not Applicable,Not Applicable,No,66.0,90.0,13.62,10.7,4.82,15:32:43,,15:33:09,15:34:19,15:34:34,15:48:11,15:58:53,16:03:42,16:07:22,CN1954,,,Channel_Recording,None,None,None,None,None,,,,,,,,,Homo Sapiens,hIVSCC-METc,H22.26.434,H22.26.434.11.52.01.07,PCS4_221011_157_A01,positive,FCx,EPhys_221010_03_C01_H,H22.26.434,,63.3,Matching JEM & LIMS Information,L6_IT_Car3,Exc L5-6 THEMIS DCSTAMP,Glutamatergic,0.1219465609289501,False,PCS4_221011_157_A01,H22.26.434.11.52.01.07,Pass,9332.0
171,H24.26.402.11.54.01.02,,,,,,2.1.5,01/09/2024,10:30:44,2024-01-09,2024.0,1.0,9.0,01/08/2024,11/02/2023,10/20/2023,No,Human,H24.26.402.11.54.01,H24.26.402.11.54.01.02,Patch Tube,PCS4_240109_352_A01,audreym,8,5.0,Success,,Success,,SUCCESS,Positive,,Cortical,FCx_L4,FCx,L4,1.0,2.0,nucleus_present,intentionally-surface,3000.0,40.0,8.0,Yes,Yes,120.0,Not Applicable,Not Applicable,No,22.0,28.0,8.9,3.15,3.93,14:13:15,,14:15:23,14:16:35,14:17:38,14:26:32,14:29:41,14:33:37,14:35:13,CN1390,4.0,Mouse Connects-UM1,Channel_Recording,None,None,None,None,None,,,,,11:06:50,3.0,"Blown-up cells,Crinkled cells",Bacteria ,Homo Sapiens,hIVSCC-METc,H24.26.402,H24.26.402.11.54.01.02,PCS4_240109_352_A01,positive,,EPhys_240108_03_B01_H,H24.26.402,,99.7,Matching JEM & LIMS Information,Pvalb,Inh L4-6 PVALB SULF1,GABAergic,0.7206273947431864,True,PCS4_240109_352_A01,H24.26.402.11.54.01.02,Pass,14149.0
172,H23.03.305.11.51.01.04,,,,,,2.1.5,05/18/2023,09:45:57,2023-05-18,2023.0,5.0,18.0,05/17/2023,04/20/2023,04/20/2023,No,Human,H23.03.305.11.51.01,H23.03.305.11.51.01.04,Patch Tube,PCS4_230518_154_A01,kamiliamn,3,4.0,Success,,Success,,SUCCESS,Positive,,Cortical,TCx_L3c,TCx,L3c,3.0,3.0,nucleus_present,intentionally-surface,1000.0,88.3,4.2,No,No,40.0,Not Applicable,Not Applicable,No,51.0,150.0,5.6,6.53,16.8,11:51:39,,11:52:19,11:53:27,11:53:43,11:59:19,12:05:51,12:22:39,12:25:12,CN2723,,,Channel_Recording,None,None,None,None,None,,,,,,,,,Homo Sapiens,hIVSCC-METc,H23.03.305,H23.03.305.11.51.01.04,PCS4_230518_154_A01,positive,MTG,EPhys_230522_02_A03_H,H23.03.305,,88.3,Matching JEM & LIMS Information,L5_IT,Exc L4-5 RORB FOLH1B,Glutamatergic,0.6003648405061259,True,PCS4_230518_154_A01,H23.03.305.11.51.01.04,Pass,14376.0
173,H23.51.015.11.52.01.02,,,,,,2.1.5,10/27/2023,11:00:28,2023-10-27,2023.0,10.0,27.0,10/26/2023,08/31/2023,07/19/2023,No,Human,H23.51.015.11.52.01,H23.51.015.11.52.01.02,Patch Tube,PCS4_231027_352_A01,audreym,3,2.0,Success,,Success,,SUCCESS,Positive,,Cortical,TCx_L5,TCx,L5,1.0,2.0,nucleus_present,not_intentionally-retraction,4000.0,75.0,3.9,No,Yes,80.0,Not Applicable,Not Applicable,No,28.0,25.0,4.28,3.12,7.37,12:14:33,,12:16:20,12:17:24,12:19:57,12:24:14,12:27:21,12:34:43,12:37:52,CN1954,,PGA,Channel_Recording,None,None,None,None,None,,,,,,,,,Homo Sapiens,hIVSCC-METc-SCH,H23.51.015,H23.51.015.11.52.01.02,PCS4_231027_352_A01,positive,,EPhys_231030_01_B03_H,H23.51.015,,86.9,Matching JEM & LIMS Information,L6_CT,Exc L5-6 FEZF2 ABO,Glutamatergic,0.202097876694925,False,PCS4_231027_352_A01,H23.51.015.11.52.01.02,Pass,9419.0
174,H23.51.001.11.05.01.02,,,,,,2.1.5,03/13/2023,13:06:00,2023-03-13,2023.0,3.0,13.0,03/13/2023,12/06/2022,12/09/2022,No,Human,H23.51.001.11.05.01,H23.51.001.11.05.01.02,Patch Tube,PXS4_230313_852_A01,balreetp,1,2.0,Success,,Success,,SUCCESS,,,Cortical,OCx_L2,OCx,L2,3.0,3.0,nucleus_present,not_intentionally-surface,1000.0,121.0,3.5,No,Yes,45.0,25us,Multiple,No,55.0,55.0,12.93,2.1,2.45,13:57:53,,13:58:27,13:59:32,14:00:32,14:13:28,14:15:34,14:18:01,14:21:17,None,,,Channel_Recording,None,None,None,None,None,,,,,,,,,Homo Sapiens,hIVSCC-MET-SCH,H23.51.001,H23.51.001.11.05.01.02,PXS4_230313_852_A01,not applicable,,EPhys_230313_02_B03_H,H23.51.001,,120.6,Matching JEM & LIMS Information,L2-3_IT,Exc L2-3 LINC00507 FREM3,Glutamatergic,0.9165040121107348,True,PXS4_230313_852_A01,H23.51.001.11.05.01.02,Pass,12446.0
175,H23.51.010.21.04.01.01,,,,,,2.1.5,07/10/2023,14:00:29,2023-07-10,2023.0,7.0,10.0,07/10/2023,06/08/2023,04/20/2023,No,Human,H23.51.010.21.04.01,H23.51.010.21.04.01.01,Patch Tube,P8S4_230710_351_A01,audreym,4,3.0,Success,,Success,,SUCCESS,,,Cortical,TCx_L3,TCx,L3,1.0,1.0,nucleus_present,intentionally-surface,2000.0,61.0,4.0,No,No,135.0,Not Applicable,Not Applicable,No,23.0,35.0,11.15,2.65,9.67,16:09:31,,16:10:36,16:11:35,16:11:49,16:22:58,16:25:37,16:35:17,16:44:04,None,,,Channel_Recording,None,None,None,None,None,,,,,,,,,Homo Sapiens,hIVSCC-MET-SCH,H23.51.010,H23.51.010.21.04.01.01,P8S4_230710_351_A01,not applicable,,EPhys_230710_02_A02_H,,,61.4,Matching JEM & LIMS Information,Sst,Inh L1-3 SST CALB1,GABAergic,0.3425446888954905,False,P8S4_230710_351_A01,H23.51.010.21.04.01.01,Pass,7525.0
176,H23.03.303.15.72.01.02,,,,,,2.1.5,03/06/2023,10:07:17,2023-03-06,2023.0,3.0,6.0,03/06/2023,12/06/2022,12/09/2022,No,Human,H23.03.303.15.72.01,H23.03.303.15.72.01.02,Patch Tube,PCS4_230306_151_A01,kamiliamn,3,2.0,Success,,Success,,SUCCESS,Positive,,Cortical,OCx_L5,OCx,L5,3.0,2.0,nucleus_present,intentionally-surface,1000.0,58.2,3.8,No,No,35.0,25us,Multiple,No,41.0,3.0,6.45,4.43,1.87,11:10:57,,11:19:47,11:20:50,11:22:00,11:28:27,11:32:53,11:34:45,11:37:31,CN1390,,,Channel_Recording,None,None,None,None,None,,,,,,,,,Homo Sapiens,hIVSCC-METc,H23.03.303,H23.03.303.15.72.01.02,PCS4_230306_151_A01,positive,,EPhys_230306_02_B01_H,H23.03.303,,58.2,Matching JEM & LIMS Information,Sncg,Inh L1-2 SST BAGE2,GABAergic,1.032225129615182,True,PCS4_230306_151_A01,H23.03.303.15.72.01.02,Pass,17409.0
177,H22.26.436.11.59.01.01,,,,,,2.1.4,10/25/2022,09:54:10,2022-10-25,2022.0,10.0,25.0,10/25/2022,08/22/2022,09/09/2022,No,Human,H22.26.436.11.59.01,H22.26.436.11.59.01.01,Patch Tube,PCS4_221025_801_A01,sarav,7,2.0,Success,,Success,,SUCCESS,Positive,,Cortical,TCx_L5,TCx,L5,,1.0,nucleus_present,intentionally-surface,3000.0,77.6,4.8,No,Yes,20.0,Not Applicable,Not Applicable,No,40.0,60.0,11.27,2.08,10.0,10:18:32,,10:20:31,10:22:31,10:22:34,10:33:50,10:35:55,10:45:55,10:50:13,CN1390,,,Channel_Recording,None,None,None,None,None,,,,,,,,,Homo Sapiens,hIVSCC-METc,H22.26.436,H22.26.436.11.59.01.01,PCS4_221025_801_A01,positive,STG,EPhys_221024_01_B01_H,H22.26.436,,77.6,Matching JEM & LIMS Information,Lamp5_Lhx6,Inh L2-6 LAMP5 CA1,GABAergic,0.6069878095772555,True,PCS4_221025_801_A01,H22.26.436.11.59.01.01,Pass,15019.0
178,H22.26.433.11.54.01.08,,,,,,2.1.4,10/06/2022,11:22:13,2022-10-06,2022.0,10.0,6.0,10/05/2022,08/22/2022,09/09/2022,No,Human,H22.26.433.11.54.01,H22.26.433.11.54.01.08,Patch Tube,PCS4_221006_157_A01,kamiliamn,4,12.0,Success,,Success,,SUCCESS,Positive,,Cortical,FCx_L5,FCx,L5,,2.0,nucleus_present,intentionally-surface,1000.0,105.7,3.8,No,No,40.0,Not Applicable,Not Applicable,No,63.0,85.0,6.93,3.28,8.9,18:48:06,,18:48:57,18:50:11,18:50:50,18:57:46,19:01:03,19:09:57,19:12:34,CN1633,,,Channel_Recording,None,None,None,None,None,,,,,,,,,Homo Sapiens,hIVSCC-METc,H22.26.433,H22.26.433.11.54.01.08,PCS4_221006_157_A01,positive,MFG,EPhys_221010_03_A02_H,,,105.7,Matching JEM & LIMS Information,L6_IT,Exc L5-6 THEMIS C1QL3,Glutamatergic,1.176933130840166,True,PCS4_221006_157_A01,H22.26.433.11.54.01.08,Pass,13241.0
179,H23.51.018.11.53.01.04,,,,,,2.1.5,12/19/2023,10:15:30,2023-12-19,2023.0,12.0,19.0,12/18/2023,10/06/2023,10/20/2023,No,Human,H23.51.018.11.53.01,H23.51.018.11.53.01.04,Patch Tube,PCS4_231219_354_A01,audreym,3,6.0,Success,,Success,,SUCCESS,Positive,,Cortical,TCx_L5,TCx,L5,1.0,3.0,nucleus_present,intentionally-surface,2000.0,30.0,3.9,No,Yes,120.0,Not Applicable,Single,No,25.0,33.0,6.78,5.75,6.98,15:39:18,,15:41:20,15:42:03,15:43:32,15:50:19,15:56:04,16:03:03,16:11:11,CN1954,,HMBA-UM1,Channel_Recording,None,None,None,None,None,,,,,11:01:21,3.0,"Blown-up cells,Crinkled cells,Slice damage",,Homo Sapiens,hIVSCC-METc-SCH,H23.51.018,H23.51.018.11.53.01.04,PCS4_231219_354_A01,,,EPhys_231218_02_A03_H,,,55.0,Matching JEM & LIMS Information,L6_IT_Car3,Exc L5-6 THEMIS CRABP1,Glutamatergic,0.6329154216594159,True,PCS4_231219_354_A01,H23.51.018.11.53.01.04,Pass,13634.0
180,H19.03.317.11.09.01.02,,,,,,2.0.8,07/23/2019,15:11:05,2019-07-23,2019.0,7.0,23.0,07/22/2019,05/21/2019,06/24/2019,No,Human,H19.03.317.11.09.01,H19.03.317.11.09.01.02,Patch Tube,P8S4_190723_358_A01,lindsayn,3,3.0,,,,,SUCCESS,,,Cortical,TCx_L4,TCx,L4,3.0,,nucleus_present,no,2000.0,33.0,4.0,,,,,,,55.0,55.0,6.03,3.15,1.98,16:07:43,,,,16:08:34,16:14:36,16:17:45,16:19:44,16:23:08,None,,,Channel_Recording,None,None,None,None,None,,,#comp WC 13.75 corr 80,,,,,,Homo Sapiens,hIVSCC-MET,H19.03.317,H19.03.317.11.09.01.02,P8S4_190723_358_A01,negative,MTG,EPhys_190722_02_B02_H,H19.03.317,,33.2,Matching JEM & LIMS Information,L5_IT,Exc L4-6 RORB SEMA3E,Glutamatergic,1.1708737881728415,True,P8S4_190723_358_A01,H19.03.317.11.09.01.02,Pass,10992.0
181,H23.51.004.11.06.01.01,,,,,,2.1.5,05/03/2023,13:05:12,2023-05-03,2023.0,5.0,3.0,05/03/2023,03/24/2023,03/06/2023,No,Human,H23.51.004.11.06.01,H23.51.004.11.06.01.01,Patch Tube,PXS4_230503_152_A01,kamiliamn,3,1.0,Success,,Success,,SUCCESS,,,Cortical,PCx_L3,PCx,L3,3.0,3.0,nucleus_present,intentionally-surface,1000.0,146.4,3.5,No,Yes,120.0,Not Applicable,Not Applicable,No,53.0,53.0,14.03,5.53,10.82,13:22:09,,13:23:07,13:24:18,13:25:23,13:39:25,13:44:57,13:55:46,14:03:07,None,,,Channel_Recording,None,None,None,None,None,"Low input R for cells, cells cannot pass X5",,,,,,,,Homo Sapiens,hIVSCC-MET-SCH,H23.51.004,H23.51.004.11.06.01.01,PXS4_230503_152_A01,not applicable,,EPhys_230501_05_B03_H,H23.51.004,,146.4,Matching JEM & LIMS Information,L2-3_IT,Exc L2-3 LINC00507 FREM3,Glutamatergic,0.9822016176392396,True,PXS4_230503_152_A01,H23.51.004.11.06.01.01,Fail,11043.0
182,H23.03.303.12.06.01.01,,,,,,2.1.5,02/28/2023,15:13:01,2023-02-28,2023.0,2.0,28.0,02/27/2023,12/06/2022,12/09/2022,No,Human,H23.03.303.12.06.01,H23.03.303.12.06.01.01,Patch Tube,PNS4_230228_851_A01,balreetp,4,4.0,Success,,Success,,SUCCESS,,,Cortical,OCx_L4,OCx,L4,3.0,2.0,nucleus_present,not_intentionally-surface,1000.0,54.0,4.9,No,Yes,60.0,Not Applicable,Not Applicable,Yes,45.0,45.0,8.78,2.65,3.45,16:31:50,,16:32:22,16:33:33,16:34:05,16:42:52,16:45:31,16:48:58,16:55:29,None,,,Channel_Recording,None,None,None,None,None,,,,,,,,,Homo Sapiens,hIVSCC-MET,H23.03.303,H23.03.303.12.06.01.01,PNS4_230228_851_A01,,,EPhys_230227_03_A03_H,H23.03.303,,53.5,Matching JEM & LIMS Information,Sst,Inh L2-4 SST FRZB,GABAergic,1.006132242563408,True,PNS4_230228_851_A01,H23.03.303.12.06.01.01,Pass,9776.0
183,H23.03.308.11.52.01.03,,,,,,2.1.5,09/07/2023,10:34:25,2023-09-07,2023.0,9.0,7.0,09/06/2023,07/14/2023,07/19/2023,No,Human,H23.03.308.11.52.01,H23.03.308.11.52.01.03,Patch Tube,PCS4_230907_153_A01,kamiliamn,2,3.0,Success,,Success,,SUCCESS,Positive,,Cortical,TCx_L6,TCx,L6,3.0,3.0,nucleus_present,intentionally-surface,3000.0,70.3,3.7,No,No,40.0,Not Applicable,Not Applicable,No,61.0,65.0,13.32,4.25,4.87,12:02:10,,12:03:04,12:04:11,12:04:28,12:17:47,12:22:02,12:26:54,12:29:21,CN1954,,,Channel_Recording,None,None,None,None,None,,,,,,,,,Homo Sapiens,hIVSCC-METc,H23.03.308,H23.03.308.11.52.01.03,PCS4_230907_153_A01,positive,,EPhys_230911_01_A01_H,H23.03.308,,70.3,Matching JEM & LIMS Information,Sst,Inh L4-6 SST B3GAT2,GABAergic,0.3669792335120941,False,PCS4_230907_153_A01,H23.03.308.11.52.01.03,Pass,13619.0
184,H22.26.436.11.60.01.02,,,,,,2.1.4,10/25/2022,09:25:51,2022-10-25,2022.0,10.0,25.0,10/24/2022,08/22/2022,09/09/2022,No,Human,H22.26.436.11.60.01,H22.26.436.11.60.01.02,Patch Tube,PCS4_221025_152_A01,kamiliamn,3,2.0,Success,,Success,,SUCCESS,Positive,,Cortical,TCx_L5,TCx,L5,,3.0,nucleus_present,intentionally-surface,1000.0,90.1,6.3,No,No,100.0,Not Applicable,Not Applicable,No,65.0,80.0,5.17,4.93,7.73,10:19:29,,10:20:33,10:21:51,10:22:29,10:27:39,10:32:35,10:40:19,10:41:25,CN1390,,,Channel_Recording,None,None,None,None,None,,,,,,,,,Homo Sapiens,hIVSCC-METc,H22.26.436,H22.26.436.11.60.01.02,PCS4_221025_152_A01,positive,STG,EPhys_221024_01_B02_H,H22.26.436,,90.1,Matching JEM & LIMS Information,Pvalb,Inh L5-6 SST MIR548F2,GABAergic,0.752632378449141,True,PCS4_221025_152_A01,H22.26.436.11.60.01.02,Pass,14431.0
185,H22.03.310.11.52.01.04,,,,,,2.1.4,11/18/2022,10:01:06,2022-11-18,2022.0,11.0,18.0,11/17/2022,10/03/2022,10/27/2022,No,Human,H22.03.310.11.52.01,H22.03.310.11.52.01.04,Patch Tube,PCS4_221118_154_A01,kamiliamn,3,6.0,Success,,Success,,SUCCESS,Positive,,Cortical,TCx_L5,TCx,L5,,1.0,nucleus_present,intentionally-surface,2000.0,102.7,4.4,No,No,10.0,Not Applicable,Not Applicable,No,53.0,78.0,12.08,6.32,9.67,12:58:23,,12:59:33,13:00:42,13:01:08,13:13:13,13:19:32,13:29:12,13:30:10,CN3596,,,Channel_Recording,None,None,None,None,None,,,,,,,,,Homo Sapiens,hIVSCC-METc,H22.03.310,H22.03.310.11.52.01.04,PCS4_221118_154_A01,positive,STG,EPhys_221121_02_A01_H,H22.03.310,,102.7,Matching JEM & LIMS Information,Pvalb,Inh L4-5 PVALB MEPE,GABAergic,0.757352298689848,True,PCS4_221118_154_A01,H22.03.310.11.52.01.04,Pass,13625.0
186,H23.03.302.11.09.01.02,,,,,,2.1.5,02/07/2023,15:53:51,2023-02-07,2023.0,2.0,7.0,02/06/2023,11/08/2022,12/09/2022,No,Human,H23.03.302.11.09.01,H23.03.302.11.09.01.02,Patch Tube,PNS4_230207_857_A01,balreetp,1,3.0,Success,,Success,,SUCCESS,,,Cortical,TCx_L5,TCx,L5,1.0,3.0,nucleus_present,no,1000.0,88.2,5.0,No,Yes,0.0,Not Applicable,Not Applicable,No,65.0,75.0,9.0,5.7,4.93,17:11:59,,17:12:24,17:14:08,17:14:09,17:23:09,17:28:51,17:33:47,17:41:07,None,,,Channel_Recording,None,None,None,None,None,,,,,,,,,Homo Sapiens,hIVSCC-MET,H23.03.302,H23.03.302.11.09.01.02,PNS4_230207_857_A01,,,EPhys_230206_04_A02_H,H23.03.302,,88.2,Matching JEM & LIMS Information,L6b,Exc L5-6 FEZF2 IL15,Glutamatergic,0.1336780559682993,False,PNS4_230207_857_A01,H23.03.302.11.09.01.02,Pass,6163.0
187,H19.06.351.11.06.01.10,,,,,,2.0.8,03/21/2019,13:33:37,2019-03-21,2019.0,3.0,21.0,03/20/2019,02/05/2019,02/08/2019,No,Human,H19.06.351.11.06.01,H19.06.351.11.06.01.10,Patch Tube,P8S4_190321_361_A01,lindsayn,3,13.0,,,,,SUCCESS,,,Cortical,TCx_L4,TCx,L4,4.0,,nucleus_present,no,2000.0,55.0,4.5,,,,,,,55.0,55.0,8.33,5.13,2.22,20:18:34,,,,20:19:50,20:28:10,20:33:18,20:35:31,,None,,,Channel_Recording,None,None,None,None,None,,,bacteria got into pipette,,,,,,Homo Sapiens,hIVSCC-MET,H19.06.351,H19.06.351.11.06.01.10,P8S4_190321_361_A01,not applicable,MTG,EPhys_190318_03_B01_H,H19.06.351,,55.6,Matching JEM & LIMS Information,Pvalb,Inh L4-6 PVALB SULF1,GABAergic,0.9176212317441994,True,P8S4_190321_361_A01,H19.06.351.11.06.01.10,Pass,12431.0
188,H19.06.351.11.06.01.02,,,,,,2.0.8,03/21/2019,13:33:37,2019-03-21,2019.0,3.0,21.0,03/20/2019,02/05/2019,02/08/2019,No,Human,H19.06.351.11.06.01,H19.06.351.11.06.01.02,Patch Tube,P8S4_190321_353_A01,lindsayn,3,2.0,,,,,SUCCESS,,,Cortical,TCx_L1,TCx,L1,4.0,,nucleus_present,intentionally,2000.0,39.0,5.6,,,,,,,55.0,55.0,12.37,2.53,6.43,14:13:14,,,,14:14:10,14:26:32,14:29:04,14:35:30,,None,,,Channel_Recording,None,None,None,None,None,,,downsampled,,,,,,Homo Sapiens,hIVSCC-MET,H19.06.351,H19.06.351.11.06.01.02,P8S4_190321_353_A01,not applicable,MTG,EPhys_190318_03_B01_H,H19.06.351,,38.9,Matching JEM & LIMS Information,Pax6,Inh L1-2 PAX6 CDH12,GABAergic,1.0196665252864126,True,P8S4_190321_353_A01,H19.06.351.11.06.01.02,Pass,8561.0
189,H23.03.302.11.05.01.07,,,,,,2.1.5,02/07/2023,12:57:52,2023-02-07,2023.0,2.0,7.0,02/06/2023,11/08/2022,12/09/2022,No,Human,H23.03.302.11.05.01,H23.03.302.11.05.01.07,Patch Tube,P4S4_230207_156_A01,kamiliamn,3,9.0,Success,,Success,,SUCCESS,,,Cortical,TCx_L5,TCx,L5,3.0,3.0,nucleus_present,intentionally-surface,1000.0,84.3,5.3,No,No,11.0,25us,Multiple,No,77.0,120.0,7.2,8.57,12.82,18:17:32,,18:18:41,18:20:18,18:20:44,18:27:56,18:36:30,18:49:19,18:47:17,None,,,Channel_Recording,None,None,None,None,None,,,,,,,,,Homo Sapiens,hIVSCC-MET,H23.03.302,H23.03.302.11.05.01.07,P4S4_230207_156_A01,not applicable,STG,EPhys_230206_04_A03_H,H23.03.302,,84.3,Matching JEM & LIMS Information,L6_IT,Exc L5-6 THEMIS C1QL3,Glutamatergic,0.6020769242109102,True,P4S4_230207_156_A01,H23.03.302.11.05.01.07,Pass,11785.0
190,H23.51.015.11.51.01.03,,,,,,2.1.5,10/25/2023,10:45:11,2023-10-25,2023.0,10.0,25.0,10/24/2023,08/31/2023,07/19/2023,No,Human,H23.51.015.11.51.01,H23.51.015.11.51.01.03,Patch Tube,PCS4_231025_353_A01,audreym,3,4.0,Success,,Success,,SUCCESS,Positive,,Cortical,TCx_L6,TCx,L6,1.0,2.0,nucleus_present,intentionally-surface,1200.0,10.0,4.4,No,Yes,120.0,Not Applicable,Not Applicable,No,38.0,14.0,13.77,2.07,6.62,13:14:20,,13:34:06,13:38:36,13:39:46,13:53:32,13:55:36,14:02:13,14:14:47,CN1954,,HMBA-UM1,Channel_Recording,None,None,None,None,None,,,,,,,,,Homo Sapiens,hIVSCC-METc-SCH,H23.51.015,H23.51.015.11.51.01.03,PCS4_231025_353_A01,positive,,EPhys_231023_04_A01_H,H23.51.015,,37.9,Matching JEM & LIMS Information,Lamp5_Lhx6,Inh L2-6 LAMP5 CA1,GABAergic,0.4914106414346118,True,PCS4_231025_353_A01,H23.51.015.11.51.01.03,Fail,7656.0
191,H23.03.309.12.68.08,,,,,,2.1.5,09/20/2023,10:27:25,2023-09-20,2023.0,9.0,20.0,09/19/2023,07/14/2023,07/19/2023,No,Human,H23.03.309.12.68,H23.03.309.12.68.08,Patch Tube,PCS4_230920_408_A01,kristab,8,8.0,Success,,Success,,SUCCESS,Positive,,Cortical,TCx_L6,TCx,L6,3.0,2.0,nucleus_present,no,1770.0,60.1,4.6,No,Yes,97.0,Not Applicable,Not Applicable,No,35.0,35.0,6.18,3.22,4.93,16:08:28,,16:11:05,16:11:08,16:11:32,16:17:43,16:20:56,16:25:52,16:31:37,CN1633,,HMBA-UM1,Channel_Recording,None,None,None,None,None,,,,,,,,,Homo Sapiens,hIVSCC-METc,H23.03.309,H23.03.309.12.68.08,PCS4_230920_408_A01,positive,,EPhys_230918_03_A01_H,,,60.1,Matching JEM & LIMS Information,L5-6_NP,Exc L4-6 FEZF2 IL26,Glutamatergic,0.157596669850189,False,PCS4_230920_408_A01,H23.03.309.12.68.08,Pass,11832.0
192,H23.03.307.11.60.03,,,,,,2.1.5,07/26/2023,10:30:43,2023-07-26,2023.0,7.0,26.0,07/25/2023,06/08/2023,04/20/2023,No,Human,H23.03.307.11.60,H23.03.307.11.60.03,Patch Tube,PCS4_230726_153_A01,kamiliamn,2,3.0,Success,,Success,,SUCCESS,Positive,,Cortical,TCx_L5,TCx,L5,3.0,2.0,nucleus_present,intentionally-surface,1000.0,81.6,4.4,No,Yes,50.0,Not Applicable,Not Applicable,No,45.0,56.0,11.85,4.55,8.83,11:55:53,,11:57:23,11:58:27,11:58:45,12:10:36,12:15:09,12:23:59,12:31:15,CN1390,,,Channel_Recording,None,None,None,None,None,,,,,,,,,Homo Sapiens,hIVSCC-METc,H23.03.307,H23.03.307.11.60.03,PCS4_230726_153_A01,positive,PLP,EPhys_230724_04_A03_H,H23.03.307,,81.6,Matching JEM & LIMS Information,Sst,Inh L5-6 SST NPM1P10,GABAergic,1.281593473545745,True,PCS4_230726_153_A01,H23.03.307.11.60.03,Pass,13478.0
